prompt_id,domain,prompt_type,path,characters,words,sha256
7409bdc92667,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t09_base_geometry.txt,1941,266,3408e144bf35873056730ca20c7a0f6c5458c982fd105761daaa16d0d3d412fb
46626cb0f12d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t01_base_geometry.txt,1896,260,656e9e79170c3041b99fa4aa7072022e37398c7ab2c47d512e0056fb18a848e7
26bcbf35b8eb,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t02_base_geometry.txt,1906,258,b8c4a9a60f67cda90bd29db7c82171d63c6f9044b785c3e7c3cbf7149140ecbe
5c8129ad9d35,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t03_base_geometry.txt,1917,261,0540c795a821e99ac450709486b4166c2ddd6b3b5af2d7e6c20524603a3dfbe3
abe1ec56ba0a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t04_base_geometry.txt,1886,256,3f2882fe837eb07ee078182a7890131a3361adaba77b880fe08c55e6ccf70285
95cb6d16ce79,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t05_base_geometry.txt,1922,261,d332db888e3286c7fdcb1a5268f86ff751f18e461ad102ee80f326578091ad9e
2ebdc5b7abd7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t06_base_geometry.txt,1914,260,e19e3b6063bb72b64e1927e309145079efe6703c2ec5c3a7c8100092b7e27923
1d92a053061d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t07_base_geometry.txt,1924,263,ddf6769873da48483cd97c1c4d167b04fe5db154e1dc50cf2f71d7dac135d684
ce7f61edfc7f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t08_base_geometry.txt,1909,260,b5228e14acce7f8cf982e5b4bda8f125ab4ff32f9dc73402dbb1f57990cef92e
fd18b463cccc,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t09_base_geometry.txt,1929,263,f3e282e1acd2083f16d4e02a868cdb4d168cb91f431cd50731e7e0c505140f38
c300fdc8177b,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t01_base_geometry.txt,1893,263,1133ca8772b4a1480dcd71cad8f2515ef08bc1e8a6320648850efa91f9e8593b
953a0f35e834,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t02_base_geometry.txt,1903,261,97cff4c66542c6b63e212ad618e968d71f32adc4a7b3a4228b7da18099fe210d
495ee1dbdaf8,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t03_base_geometry.txt,1914,264,f9a18545b9911c2fd219e97b7e4923e7f44b893b1f1669874fd405f2347b82e5
db2b7d2b9449,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t04_base_geometry.txt,1883,259,df47218b36ca89847461ad7d076bee4bb32871d085cabaa27eff06d3a69ad23d
21a034e5776d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t05_base_geometry.txt,1919,264,8cc9e8d147b4741ce4e1616b42c15c819a7afdee26613865f89ba4b59dee21fd
09aec2f8bda2,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t06_base_geometry.txt,1911,263,7be0e37155b8d82b3cca116eda29cdfd70ef054a866070c2b1edc341c5720077
e7b23d587025,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t07_base_geometry.txt,1921,266,a56f3ba8acf5ba0e3348f86b19356e549e1e2c64fac7a9ae8a3f58cc93510a33
9ad1333c09f0,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t08_base_geometry.txt,1906,263,8f5eb04b427a953f2ca72722a5d228e257dc858d6bfa313c43bf1255c959fd6f
b5f9605c6d62,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t09_base_geometry.txt,1926,266,3747426c13ed10065178d3e89abc1c4bd14d49616024ad39792decd70e71ac67
4c9fc02e534c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t01_base_geometry.txt,1879,261,a550aeac5838a47e66ee801b6da0db7269be4730315ef21aa2e617e010f945a7
0798ad35bb8d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t02_base_geometry.txt,1891,260,c2817c8af231d8053718094ef144d5299b3d029c4bfd375b3378f459f06ca4e0
34f18d0e1ed2,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t03_base_geometry.txt,1891,262,a873ba825d7445d1dfb56c0b40133dace1d636313aea94b824415f763eae5b7c
5e31266f9509,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t04_base_geometry.txt,1857,255,64886e787e82467b7c5a556a8f5f380c71c00d27af226aa23eb4adbdc51fe289
4c931df50009,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t05_base_geometry.txt,1894,261,87d54aea20bde90e60d0ef59323aee8fc90f919c835668da772fb82a3009f82e
b5a028e24a6d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t06_base_geometry.txt,1882,260,b4afe8327798e41f1a4e71ca34748a4cd4a3a75efc8e55a7d5ad57084f097ad1
de5659a0d66d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t07_base_geometry.txt,1896,263,f5d5fd0138e4fa1be404ff7975ec4a006e3bbdae5bc882fe73d1968897323ad3
597119fc6997,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t08_base_geometry.txt,1883,260,2c0a3d1f400643e1e249bd8598fdce74f9ce89da0312fbf1323ca0bb2d47f333
a638ef76b891,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t09_base_geometry.txt,1897,262,af57720ce27a8f7c44d544bb742d51904acd0e4d088d777b55b86b102cfdd291
da0937041721,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t01_base_geometry.txt,1897,262,bf793b83e502e86d10b2b73995b5dc1aa6b1fdabefdcc9c68ef2f20837bfeec1
8f8085e286dd,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t02_base_geometry.txt,1909,261,41ee4e9a14332e7137c592d1c6322bcfef690e8babcb4aa02ac17ff69d7232ae
c6f819bbf250,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t03_base_geometry.txt,1909,263,ffd5ee0f58ba389fd483b067d51e1065aad78a7486b03e2a80b98044bbf71046
30ef1ebe9a4e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t04_base_geometry.txt,1875,256,2b085af5b79804c48b41c1d9b1f185d5a55adfb59c113712960ca496ea5fc8ee
c7eeb71b164f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t05_base_geometry.txt,1912,262,6164b9a6967f8d23aac06bb6bf31561683e7ac19570996aec369186f6e6d4e4b
49db5575dfdd,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t06_base_geometry.txt,1900,261,12af634ab7732954a31b2ba0e7b50a3ff6f44b1a1ad7f83f4cbe571b9e0aec8f
9128955c3f7f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t07_base_geometry.txt,1914,264,115aee11ed21687bfba0efedcaa312d550b236ee0324c6a84b054b6723a5731a
f510c3edb6d3,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t08_base_geometry.txt,1901,261,810cc95d4c19132da29c76cd61ee7013a96ff93b1bc7836de144d9f6c8830fc2
0455f8f273db,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t09_base_geometry.txt,1915,263,2d792703fc4d9708c2dbb828fd4874acc36ccd90a2cc71a51f03f70134ed0fd8
905ac24c1a9a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t01_base_geometry.txt,1877,259,6bdb7439e838d5ba48c488e204be2a5e57e4fa4c79bccbe80e55593b95c239c7
d1449a2049d8,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t02_base_geometry.txt,1889,258,6d0426d94d050022c014eaa2d10979dc4512bcd08a4f44279866f8657094eec1
4dcb91c7fc05,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t03_base_geometry.txt,1889,260,0a340b54b1bada6a27f163928061577bcaeeb35cc5612fb75227681ee7bd3123
32d7225338a9,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t04_base_geometry.txt,1855,253,2c58d4f3784125cbad07de0a37b26ceffa159c2ec1ed2ca8d989711a145f88e8
9af6af0c0ddf,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t05_base_geometry.txt,1892,259,5e645b7c706bec26d8b8e0acd24dad34af9df174445aafdef4a3821bbdf72f38
1b0c3ed83e7e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t06_base_geometry.txt,1880,258,06240377a75535a945a5153133056c7a9eee8baa4edefe012238aa60ff29e538
49e2bff0f94b,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t07_base_geometry.txt,1894,261,641fc2550a6c231deb296529852e1aec8d4f79b408c35721b797d9bbdf940f39
0b165acef2f7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t08_base_geometry.txt,1881,258,03407cc2a015cfae994b5a79cd8d06eb060e55ab5ee2a05fa0d7d5aff640e0b0
f7894373df9a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t09_base_geometry.txt,1895,260,400cb349b78bcf359db2b4e323d53d2544949c0c489a179d1591b0f026175151
098b4802123f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t01_base_geometry.txt,1889,263,7b3c6e272b3cdb7c651cd0afef42e8eb44665577518190b550cb67fdb7690d22
ac9a9e5ac3a8,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t02_base_geometry.txt,1901,262,de8434c74d2a53010ef70fd301f926d053bb5ad16ea9eaaa36f5db358161067d
af736826055c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t03_base_geometry.txt,1901,264,f9f744aa96e14770d9ecaaa651ee6dd7554238958278f9b66338ec3f099bb8cb
06406dd9bcb7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t04_base_geometry.txt,1867,257,623e3615ac6456e943f1368782588763bdd56e8d80dcfb224699d228ba7103f7
c0144dffb05a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t05_base_geometry.txt,1904,263,3a4050c5416e718dd89358a9e852002efc759f425464d03ae4aef5acd0ae66e3
c3df4060633e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t06_base_geometry.txt,1892,262,705724dc07cece2ab97ee01a1495ebf359d5b7814ddc622ffa05ad2423087fe6
cb236a968cb1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t07_base_geometry.txt,1906,265,1f8f67cad027599cfaa4be87bd27522f0692cc8cab95322db04585234ab563c0
35a53306fed7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t08_base_geometry.txt,1893,262,fc9e588f86e7733c5d60bdf31aef8189a9fdcb815b85d556830be96bc92192cd
3a724eb3c9f5,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t09_base_geometry.txt,1907,264,fbaff48697fa3a04917ed3f8a894a525187e99040d05e3c0737d6c75752ed746
fceaf9cf7839,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t01_base_geometry.txt,1861,259,0726272a595706a9ae3f5a2845872f24e61f5f08bf457aae0912e8e03a049851
58b8a84969d1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t02_base_geometry.txt,1861,258,46e8ab67d68ab1839e479d3f94b2aa4de9894638b674e838d2b3ccc71709d878
ce5d3081b37a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t03_base_geometry.txt,1884,261,ea03d96050b3d84fbd167697912c3e6c5e6e967a701a3adde715b1df0fc80cb9
79af783367d5,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t04_base_geometry.txt,1855,257,b9c3a1b5b56ca89f26a3d7b88284c8a9db58c084b1a35495e4f36f44a39c1224
c80b6165ab5d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t05_base_geometry.txt,1891,262,4e8db6d204e9513a95d10c51dee94b44c57a01856a0f61aa3a5ffb1d7ace24b4
2aba806038b1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t06_base_geometry.txt,1900,264,ca2a9f034b87974f248d6dd1d04a8b13022cbb3240ca9fd6f250ffb668f633cb
804ac5b1d4e3,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t07_base_geometry.txt,1883,262,ad39ba1f4389946a0b461ddaa539e184f1c4ece04a7e1580f8f49912da121a09
10808ec48775,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t08_base_geometry.txt,1887,261,c24cfd239a6bb3a8ab18c51725b466fea4be6cafb7421044104efd12f0cc8fbf
2667d51c2f19,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t09_base_geometry.txt,1902,263,4543410456ffdba876e4a62f24d71b573adb0cf18b6f071098928e6f4a10b6e1
648a3fb3cb52,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t01_base_geometry.txt,1872,260,b2259a4df495ad82bc2e3730bcb544ef10543a9b6cb54a429f73efe50c529c65
54c6358b4794,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t02_base_geometry.txt,1885,258,9cc2d0f817c50dddd768d334f2987260e1cd712ee738b7b32c710ed2b4ced60f
71c04b291237,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t03_base_geometry.txt,1898,262,feee90db799cb3bfba4c461ded660947ec0d5f31b1aee74e7022055e33dbeb23
bfa751706fdc,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t04_base_geometry.txt,1839,253,fc7f96618fea58313d36f3e6b195bd4da2ff576dd75d9a8efa07f93a23b4b6e3
b99d9b8fcb7a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t05_base_geometry.txt,1905,262,52c60c4cb0c36090d5e7b8a58c7bdde8dc166245e45e87823204dd64f9da7bdd
4159830b37a3,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t06_base_geometry.txt,1902,261,66fed7173db8ea2245d81c901b037b0a317036fad2eb527fd098f448af02044a
65f53c6ef6c8,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t07_base_geometry.txt,1908,265,87db3d7d0b456edea0f143fb732b3d15296f2257d06b84eac64a4025c00c4521
eefb439255d9,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t08_base_geometry.txt,1884,260,2b3bb9bf5863221b37324cce18a0c942205aeba32a1c3b376ba45ccc340269d7
bb0424a046de,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t09_base_geometry.txt,1913,264,72ce9e95ab4a150a69aea9375a33b1cff44b64a4d748d8d94b92d78730a64807
6a64549315b2,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t01_base_geometry.txt,1870,261,3307f4562203b2acd35cb976866ae849178ebffa51e47ea2be826bca14191d98
f1986b197310,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t02_base_geometry.txt,1880,259,dfcbbe0163337832e98dc00c255e1107dd3396bb17029cf0d147a1817672c44b
d07619364612,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t03_base_geometry.txt,1891,262,20b2ef68c0c1b846db3f067488474d7a6d6f1d769536b2a05ec68275391a7756
de4f82a56e4f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t04_base_geometry.txt,1860,257,e47322d393e863b4e15bfdecb4fb0389373554a2dc59f0d2c4bb4fb3a37218b3
343a704a3a85,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t05_base_geometry.txt,1896,262,954c77e7042f6249f48000f5b1e7761752fb79e23e7d98b3e1000188b5d3b8f2
ce5d834ee605,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t06_base_geometry.txt,1888,261,c480c7cea08387b915701b529e2165e96e35f62494145b9528af5d3583d7302e
06e1bb7ac6ec,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t07_base_geometry.txt,1898,264,54af99fb4e93e55dc82dd481159ab7f29566a82de3a0fa0bc3e9d25e95867dac
cc0d6217bcff,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t08_base_geometry.txt,1883,261,01f316bc293b8786e04a636f268279ef59d02a7f9c05406c3fec7cb14743dc20
699a1b617100,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t09_base_geometry.txt,1903,264,a37f825abc4ad384cc38dad0e12be7edfee39bddf94f1aa79b1dd500882e1b8b
747baf5fc60a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t01_base_geometry.txt,1874,259,933fe53d9bd276568dca2f418952892e7fa18e9c04de19d1c4e448e76b6897bd
da98550670bc,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t02_base_geometry.txt,1877,258,2d7e35231ba9d27e348f8c0305f782bf9a7ea24b72d70177c764d8effe8a3b11
5bf57a22e344,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t03_base_geometry.txt,1902,262,a3c3ae1cda9c0407027386c59ff2de565552c6d6f68587bb2ed7b5150a01295c
bd031f58bf90,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t04_base_geometry.txt,1845,254,1919c6f8c84a3149bde2aa4d88d3f5621e6cf5005bca3cf97505d1f2de5aaaa6
3fd420c4f94f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t05_base_geometry.txt,1911,263,40ef44c2c73904225eded074ed2d53d7b8cc1631b6ce889b8cf6d233fc442f39
d04c8a70f860,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t06_base_geometry.txt,1925,265,1ab2ff8d8bfe36f9c97835293504dceea93c6e0ac325af6351316543854e43e7
0b104579b2e7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t07_base_geometry.txt,1904,264,7845047106e4da594f1b3c0d05665aeb77b5820781778287b3d4a1e736b633d6
cb061b1f9b67,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t08_base_geometry.txt,1899,261,8ae6a8482a97d208dc970253c06c9bf951d0d60941e36e2eff93b7732edf81a6
13069640ce2f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t09_base_geometry.txt,1923,264,b8dd920e412863f053bfff90923509d6be62cbc681d1a90e2cb8cba219c8d714
ccc6cb664b1e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t01_base_geometry.txt,1877,259,87342f58686236cefd6fd5c5f6516ea50c8e51024a93cc1b68626bb61806ecda
e3e6905b9899,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t02_base_geometry.txt,1887,257,34eaea3a107ff6bf9f5032c158281b640885054539b8ecaa4610df94802256e5
4dc39aea301b,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t03_base_geometry.txt,1898,260,b71ea0aa152cfea3734fd0e44c7ff3df11ca0c3165fc6f9561ccd262eb52156d
a41c32f44159,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t04_base_geometry.txt,1867,255,c2bbb19b92748d90387f6cdfdc7ad2c51d78a3e4cd6e4bcb5001bf13aa93ada3
e5a5e10c1629,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t05_base_geometry.txt,1903,260,cad2e126eb2079c79b0fc916add24f345fc49c8c903f2b732f32aeb9b90f104d
08e3a7cc646c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t06_base_geometry.txt,1895,259,9c575a6bedb8b986d439a7487df01d4120125422a96e5c22ec72500ada466b52
b7ada33f2276,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t07_base_geometry.txt,1905,262,20deaf51298810cbbc54bee87bca957011b6fbc60c1aa54b7093ff91649dd3ce
06a3f1b14ea7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t08_base_geometry.txt,1890,259,4a325b0079a2b8c1832672c1ce93be1f7f02953e9c0a86eb9bb6eb12964ade84
e6b6e72bf5d8,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t09_base_geometry.txt,1910,262,5c4d112834bea559aa0ba086168c04b248cae55aec585d390b797c01d67c6a34
bbadd33e2a3c,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t01_base_rarity_variants.txt,4528,641,628d649bdf530a129651b2839f712ad87ae93a5b983022d7194ae0157158ad7c
a4834c6ede33,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t02_base_rarity_variants.txt,4597,634,fcb115a2a55d7b7acbb756bb29caeb53dbb1fbf36d320bc60e39ac7baa5b5d3b
3546d8b036fd,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t03_base_rarity_variants.txt,4602,634,85ad8db09a868168caf85d92a2fed00944dd3d5fec5a7ac7fcfc51a61d8170a7
53e1c482b1c6,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t04_base_rarity_variants.txt,4401,613,998165c8cc138954d4ce7c4ffe7a90e3db29c92cf293622f08569eb256a0b113
e1d1d05fdaa9,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t05_base_rarity_variants.txt,4599,634,ab84b6099237a7ae4f710add2cf1add329dc77097752976f5e6ab9857db960c5
9e645282d163,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t06_base_rarity_variants.txt,4633,634,49ce0981030307c772fe49c9d4cdcc620e800d1e7f49795646111983dc9b4d70
ca0c71d1be1a,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t07_base_rarity_variants.txt,4561,641,14ae6a720887e7be37b97f96ff4814ea8abd7a17c42cebdc3b70c4945bda038a
a403ab53052c,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t08_base_rarity_variants.txt,4508,627,b1009eed6a62bf10f485f1a29a86a2322f5882138f78d1d41395a14d8dbc508c
6a24a20a4d29,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_amulet_t09_base_rarity_variants.txt,4605,641,270a0fb0eb55c367fac490a821c4113d42454ae5d92a08095ffd94f875eef9e3
71d327d0b8ec,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t01_base_rarity_variants.txt,4504,635,1005ef5912d0b9e45c1671a79e5db23694aca5486dd08bfe19f0b6646ebf4b61
3cc3df801492,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t02_base_rarity_variants.txt,4587,635,2f83e94b1ee402d0d24d8e12d313ba9f8072339b9050e3380f57fbdf2d31b2ba
09dc80da438a,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t03_base_rarity_variants.txt,4515,628,b715c021e2b804595f21dcf8a0c7522111b8029c3741cbe1be7aec676cbf3d6f
2fdb112149bb,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t04_base_rarity_variants.txt,4293,593,b1401a040781242a34dd442b95bd7fc7d46917aaf38cf1ac309b5f30ff7f202f
379a5a7fd458,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t05_base_rarity_variants.txt,4498,621,5512654e413aa9041d8588fd955e0de0566d0725485178cd9cc3cb07bd303058
4f2e61588588,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t06_base_rarity_variants.txt,4504,621,887f93de657849b243458a873976d7dd1ffe29bbb8f44f7014a0e5bec741d0c2
6bd833cfff8d,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t07_base_rarity_variants.txt,4460,628,bfaa5130178bc126ef7f53f13449a592af0d9aa633947aa07e41d567d866dbed
f68c7c1fda15,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t08_base_rarity_variants.txt,4421,614,f3273a6abce13f7da9eba70318b59df9f00309562eaadc4fc90aa7cfe7e10b2b
137aede577d0,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t09_base_rarity_variants.txt,4476,621,3483894b83d82d111701adc5b8611052cc0704948afb04a8a65959a802132e0b
dbb1ac9de688,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t01_base_rarity_variants.txt,4506,635,a29c4269efff1e016d088ed1aaf2abfb371c28e42a23be496faac6087225ac23
754da0496a5a,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t02_base_rarity_variants.txt,4589,635,e263dd5c75085072fc59e635790b35c3906655ca98b546b5db8b80459ae4c1ba
356971d79b3c,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t03_base_rarity_variants.txt,4517,628,4565c7171fafbcd0ab480210346cb0aa6789a63f1e44dfd69951bb68bf35d4eb
0b470a5702cb,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t04_base_rarity_variants.txt,4295,593,0ff0b51de95565c58a4e6f6ca615397dfc2b659c8eeecc866e673118ed3701f6
2fc39813cf86,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t05_base_rarity_variants.txt,4500,621,544d17bd5287aa1770b0f0028a48bdf7ae09c59ef8add1aaeb5cf55159351a35
60ea22632160,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t06_base_rarity_variants.txt,4506,621,2a5d2334f7646b3e84e72e167e0522e8d9077e4f88a7b686a37fd16b19a9f61c
847a890afca6,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t07_base_rarity_variants.txt,4462,628,c9fb6849a7143f7cca354481fb3f8871484d569d6444999afa8a15d3d1872a15
180f76b44682,Equipment,Texture,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t08_base_rarity_variants.txt,4423,614,3469601698982fe277846e862c57560580109f07aafe671a8d3fae5a9640f2f3
