asset_id,prompt_type,path,tier,family_key
equipment_cloth_robe_t06_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_robe_t06_base_concept_sheet.txt,6,cloth_robe
equipment_cloth_robe_t06_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t06_base_geometry.txt,6,cloth_robe
equipment_cloth_robe_t06_base,texture_variants,Prompts/TextureVariants/equipment_cloth_robe_t06_base_rarity_variants.txt,6,cloth_robe
equipment_cloth_robe_t07_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_robe_t07_base_concept_sheet.txt,7,cloth_robe
equipment_cloth_robe_t07_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t07_base_geometry.txt,7,cloth_robe
equipment_cloth_robe_t07_base,texture_variants,Prompts/TextureVariants/equipment_cloth_robe_t07_base_rarity_variants.txt,7,cloth_robe
equipment_cloth_robe_t08_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_robe_t08_base_concept_sheet.txt,8,cloth_robe
equipment_cloth_robe_t08_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t08_base_geometry.txt,8,cloth_robe
equipment_cloth_robe_t08_base,texture_variants,Prompts/TextureVariants/equipment_cloth_robe_t08_base_rarity_variants.txt,8,cloth_robe
equipment_cloth_robe_t09_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_robe_t09_base_concept_sheet.txt,9,cloth_robe
equipment_cloth_robe_t09_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t09_base_geometry.txt,9,cloth_robe
equipment_cloth_robe_t09_base,texture_variants,Prompts/TextureVariants/equipment_cloth_robe_t09_base_rarity_variants.txt,9,cloth_robe
equipment_cloth_gloves_t01_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t01_base_concept_sheet.txt,1,cloth_gloves
equipment_cloth_gloves_t01_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t01_base_geometry.txt,1,cloth_gloves
equipment_cloth_gloves_t01_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t01_base_rarity_variants.txt,1,cloth_gloves
equipment_cloth_gloves_t02_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t02_base_concept_sheet.txt,2,cloth_gloves
equipment_cloth_gloves_t02_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t02_base_geometry.txt,2,cloth_gloves
equipment_cloth_gloves_t02_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t02_base_rarity_variants.txt,2,cloth_gloves
equipment_cloth_gloves_t03_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t03_base_concept_sheet.txt,3,cloth_gloves
equipment_cloth_gloves_t03_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t03_base_geometry.txt,3,cloth_gloves
equipment_cloth_gloves_t03_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t03_base_rarity_variants.txt,3,cloth_gloves
equipment_cloth_gloves_t04_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t04_base_concept_sheet.txt,4,cloth_gloves
equipment_cloth_gloves_t04_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t04_base_geometry.txt,4,cloth_gloves
equipment_cloth_gloves_t04_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t04_base_rarity_variants.txt,4,cloth_gloves
equipment_cloth_gloves_t05_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t05_base_concept_sheet.txt,5,cloth_gloves
equipment_cloth_gloves_t05_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t05_base_geometry.txt,5,cloth_gloves
equipment_cloth_gloves_t05_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t05_base_rarity_variants.txt,5,cloth_gloves
equipment_cloth_gloves_t06_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t06_base_concept_sheet.txt,6,cloth_gloves
equipment_cloth_gloves_t06_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t06_base_geometry.txt,6,cloth_gloves
equipment_cloth_gloves_t06_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t06_base_rarity_variants.txt,6,cloth_gloves
equipment_cloth_gloves_t07_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t07_base_concept_sheet.txt,7,cloth_gloves
equipment_cloth_gloves_t07_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t07_base_geometry.txt,7,cloth_gloves
equipment_cloth_gloves_t07_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t07_base_rarity_variants.txt,7,cloth_gloves
equipment_cloth_gloves_t08_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t08_base_concept_sheet.txt,8,cloth_gloves
equipment_cloth_gloves_t08_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t08_base_geometry.txt,8,cloth_gloves
equipment_cloth_gloves_t08_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t08_base_rarity_variants.txt,8,cloth_gloves
equipment_cloth_gloves_t09_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_gloves_t09_base_concept_sheet.txt,9,cloth_gloves
equipment_cloth_gloves_t09_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t09_base_geometry.txt,9,cloth_gloves
equipment_cloth_gloves_t09_base,texture_variants,Prompts/TextureVariants/equipment_cloth_gloves_t09_base_rarity_variants.txt,9,cloth_gloves
equipment_cloth_boots_t01_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t01_base_concept_sheet.txt,1,cloth_boots
equipment_cloth_boots_t01_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t01_base_geometry.txt,1,cloth_boots
equipment_cloth_boots_t01_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t01_base_rarity_variants.txt,1,cloth_boots
equipment_cloth_boots_t02_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t02_base_concept_sheet.txt,2,cloth_boots
equipment_cloth_boots_t02_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t02_base_geometry.txt,2,cloth_boots
equipment_cloth_boots_t02_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t02_base_rarity_variants.txt,2,cloth_boots
equipment_cloth_boots_t03_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t03_base_concept_sheet.txt,3,cloth_boots
equipment_cloth_boots_t03_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t03_base_geometry.txt,3,cloth_boots
equipment_cloth_boots_t03_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t03_base_rarity_variants.txt,3,cloth_boots
equipment_cloth_boots_t04_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t04_base_concept_sheet.txt,4,cloth_boots
equipment_cloth_boots_t04_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t04_base_geometry.txt,4,cloth_boots
equipment_cloth_boots_t04_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t04_base_rarity_variants.txt,4,cloth_boots
equipment_cloth_boots_t05_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t05_base_concept_sheet.txt,5,cloth_boots
equipment_cloth_boots_t05_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t05_base_geometry.txt,5,cloth_boots
equipment_cloth_boots_t05_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t05_base_rarity_variants.txt,5,cloth_boots
equipment_cloth_boots_t06_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t06_base_concept_sheet.txt,6,cloth_boots
equipment_cloth_boots_t06_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t06_base_geometry.txt,6,cloth_boots
equipment_cloth_boots_t06_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t06_base_rarity_variants.txt,6,cloth_boots
equipment_cloth_boots_t07_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t07_base_concept_sheet.txt,7,cloth_boots
equipment_cloth_boots_t07_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t07_base_geometry.txt,7,cloth_boots
equipment_cloth_boots_t07_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t07_base_rarity_variants.txt,7,cloth_boots
equipment_cloth_boots_t08_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t08_base_concept_sheet.txt,8,cloth_boots
equipment_cloth_boots_t08_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t08_base_geometry.txt,8,cloth_boots
equipment_cloth_boots_t08_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t08_base_rarity_variants.txt,8,cloth_boots
equipment_cloth_boots_t09_base,concept_sheet,Prompts/ConceptArt/equipment_cloth_boots_t09_base_concept_sheet.txt,9,cloth_boots
equipment_cloth_boots_t09_base,meshy_geometry,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t09_base_geometry.txt,9,cloth_boots
equipment_cloth_boots_t09_base,texture_variants,Prompts/TextureVariants/equipment_cloth_boots_t09_base_rarity_variants.txt,9,cloth_boots
