asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference,design_brief,grid_standard,snap_rule,biome_material_kit,approved_palette,required_sockets,unity_effects,concept_prompt_path,meshy_prompt_path,texture_prompt_path,approval_gate
env_infernal_fortress_infernal_brazier_001,Braseiro Infernal,Infernal Brazier,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,800,2000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.6,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_brazier.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"heavy basalt-and-iron brazier with wide bowl, thick supports and flame socket",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,VFX_FLAME,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_brazier_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_brazier_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_brazier_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_bridge_001,Ponte Infernal,Infernal Bridge,3D Model,Environment,large prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,2500,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,7.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_bridge.prefab,infernal_fortress_large prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,seven-meter heavy basalt bridge with burned iron rails and restrained lava-channel recesses,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; CAMERA_FOCUS,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_bridge_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_bridge_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_bridge_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_cage_001,Jaula Infernal,Infernal Cage,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,1000,2800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_cage.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"large burned-iron prison cage with thick bars, broad locking frame and stable footprint",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,INTERACT_PRIMARY,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_cage_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_cage_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_cage_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_chain_001,Corrente Infernal,Infernal Chain,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,400,1000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,3.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_chain.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,oversized burned-iron chain segment with thick links suitable for static or lightly animated use,free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,CAMERA_FOCUS optional,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_chain_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_chain_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_chain_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_crystal_001,Cristal Infernal,Infernal Crystal,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,600,1600,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.6,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_crystal.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"connected infernal crystal cluster with dark red core, broad facets and stable basalt base",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,VFX_CRYSTAL_CORE,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_crystal_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_crystal_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_crystal_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_gate_001,Portão Infernal,Infernal Gate,3D Model,Environment,large prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,3000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,5.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_gate.prefab,infernal_fortress_large prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,massive infernal fortress gate of burned iron and basalt with broad segmented panels and a clear central seam,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; CAMERA_FOCUS; INTERACT_PRIMARY,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_gate_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_gate_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_gate_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_platform_001,Plataforma Infernal,Infernal Platform,3D Model,Environment,large prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,2200,5500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,5.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_platform.prefab,infernal_fortress_large prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"five-meter raised basalt platform with heavy steps, iron edging and controlled rune-channel recesses",4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; CAMERA_FOCUS,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_platform_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_platform_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_platform_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_portal_001,Portal Infernal,Infernal Portal,3D Model,Environment,hero prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,3000,8000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_portal.prefab,infernal_fortress_hero prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,monumental basalt-and-iron portal frame with an empty central opening and sockets for Unity energy effects,free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,VFX_PORTAL_CORE; CAMERA_FOCUS; INTERACT_PRIMARY,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_portal_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_portal_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_portal_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_wall_corner_001,Canto Infernal,Infernal Wall Corner,3D Model,Environment,wall,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1700,4800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_wall_corner.prefab,infernal_fortress_wall,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"90-degree 4 meter modular infernal wall corner with basalt blocks, iron braces and clean snap edges",4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_wall_corner_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_wall_corner_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_wall_corner_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_wall_straight_001,Muralha Infernal,Infernal Wall,3D Model,Environment,wall,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1500,4200,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_wall_straight.prefab,infernal_fortress_wall,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,straight 4 meter modular infernal wall with broad basalt construction and restrained wedge ornament,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_wall_straight_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_wall_straight_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_wall_straight_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_lava_channel_bend_001,Curva de Canal de Lava,Lava Channel Bend,3D Model,Environment,tile,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,800,2000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_lava_channel_bend.prefab,infernal_fortress_tile,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,90-degree 4 meter floor channel module with basalt banks and empty recessed bed for animated Unity lava shader,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; VFX_LAVA,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_lava_channel_bend_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_lava_channel_bend_001_geometry.txt,Prompts/Texture/env_infernal_fortress_lava_channel_bend_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_lava_channel_straight_001,Canal de Lava Reto,Straight Lava Channel,3D Model,Environment,tile,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,700,1800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_lava_channel_straight.prefab,infernal_fortress_tile,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,straight 4 meter floor channel module with basalt banks and empty recessed bed for animated Unity lava shader,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; VFX_LAVA,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_lava_channel_straight_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_lava_channel_straight_001_geometry.txt,Prompts/Texture/env_infernal_fortress_lava_channel_straight_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_lava_fall_001,Cascata de Lava,Lava Fall,3D Model,Environment,environment effect mesh,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,5.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_lava_fall.prefab,infernal_fortress_environment effect mesh,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"solid rock frame and ledge for a five-meter lava fall, with an empty waterfall volume reserved for Unity VFX mesh or shader",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,VFX_LAVA,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_lava_fall_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_lava_fall_001_geometry.txt,Prompts/Texture/env_infernal_fortress_lava_fall_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_spike_barricade_001,Barricada de Espinhos,Spike Barricade,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,1100,2800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_spike_barricade.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"broad infernal barricade with thick burned-iron stakes, basalt base and mobile-safe wedge shapes",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,CAMERA_FOCUS optional,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_spike_barricade_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_spike_barricade_001_geometry.txt,Prompts/Texture/env_infernal_fortress_spike_barricade_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
station_alchemist_t01_001,Laboratório T1,Laboratory T1,3D Model,Crafting Station,Alchemist,Crafting,Alquimista production station milestone,Vertical Slice,P0,T1,None,Alquimista,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_alchemist,Yes,4000,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Alchemist/T1,Assets/_Game/Prefabs/Crafting/Stations/PF_alchemist_t01.prefab,station_alchemist_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Alquimista readability; irregular e orgânica silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Laboratory milestone station for Alquimista, Aprendiz / Fronteira; irregular, organic and clustered; includes cauldron, bottles, tubes, herb rack, burner, mortar and a clear mixing position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"weathered timber, copper, iron, ceramic, thick glass, dried herbs and localized liquid color",#5B3B27 #A66A32 #536A3B #72C94A #F06432,WORK_CAULDRON; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"none except real flame or liquid handled later in Unity. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_alchemist_t01_001_concept_sheet.txt,Prompts/Meshy/station_alchemist_t01_001_geometry.txt,Prompts/Texture/station_alchemist_t01_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_blacksmith_t01_001,Forja T1,Forge T1,3D Model,Crafting Station,Blacksmith,Crafting,Ferreiro production station milestone,Vertical Slice,P0,T1,None,Ferreiro,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_blacksmith,Yes,4000,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Blacksmith/T1,Assets/_Game/Prefabs/Crafting/Stations/PF_blacksmith_t01.prefab,station_blacksmith_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Ferreiro readability; quadrada e pesada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Forge milestone station for Ferreiro, Aprendiz / Fronteira; square, heavy and grounded; includes furnace, anvil, bellows, tool rack, coal or ember bed and a clear hammering work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"stone, dark timber, worked iron, bronze fittings and controlled ember channels",#34383B #58636A #5B3B27 #A66A32 #E46F2A,WORK_ANVIL; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"none except real flame or liquid handled later in Unity. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_blacksmith_t01_001_concept_sheet.txt,Prompts/Meshy/station_blacksmith_t01_001_geometry.txt,Prompts/Texture/station_blacksmith_t01_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_enchanter_t01_001,Mesa Arcana T1,Arcane Table T1,3D Model,Crafting Station,Enchanter,Crafting,Encantador production station milestone,Vertical Slice,P0,T1,None,Encantador,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_enchanter,Yes,4000,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Enchanter/T1,Assets/_Game/Prefabs/Crafting/Stations/PF_enchanter_t01.prefab,station_enchanter_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Encantador readability; circular e vertical silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Arcane Table milestone station for Encantador, Aprendiz / Fronteira; circular, vertical and centered; includes runic table, crystals, books, inscription tools, one controlled floating focus and a clear channeling position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"dark carved wood, rune-inlaid stone, brass, parchment, crystal and localized arcane emission",#2D3540 #315A7D #25A7FF #7547C7 #D7C49A,WORK_RUNE_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"none except real flame or liquid handled later in Unity. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_enchanter_t01_001_concept_sheet.txt,Prompts/Meshy/station_enchanter_t01_001_geometry.txt,Prompts/Texture/station_enchanter_t01_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
